contract_id,bp_type_id,me,te,runs_per_copy,bpc_copy_count,total_bpc_runs,contract_price,price_per_run,start_location_id,contract_region_id_raw,contract_system_id_raw,date_expired,title,bpc_benchmark_type_id,bpc_benchmark_me,bpc_benchmark_te,bpc_market_sample_count,bpc_market_avg_per_run,bpc_market_median_per_run,bpc_market_p25_per_run,bpc_market_p75_per_run,bpc_market_basis,bpc_current_cost_per_run,bpc_discount_vs_avg,bpc_discount_vs_median,bpc_contract_market_value_est,bpc_intrinsic_value_surplus,station_name,system_id,system_name,region_id,security,secure_jumps_to_jita,shortest_jumps_to_jita,risk_tier,risk_rank,is_player_structure,friendly_sov,friendly_region,sov_alliance_id,friendly_alliance_id,friendly_alliance_name,friendly_alliance_ticker,bpc_value_score,blueprint_name,blueprints,date_issued,contract_age_hours,mail_freshness_score,bpc_intrinsic_signal,mail_eligible,mail_filter_reason
235492875,2783,5.0,18.0,2.0,1,2,10000000.0,5000000.0,60008494,10000043,0,2026-09-26T09:29:48Z,,2783,5.0,18.0,5,12599999.9,15000000.0,12000000.0,15000000.0,same_type_all_ME_TE,5000000.0,-0.6031746000251952,-0.6666666666666667,25199999.8,15199999.8,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,67.3,Minmatar Control Tower Blueprint,"1x Minmatar Control Tower Blueprint [2 total runs, ME5/TE18]",2026-08-29T09:29:48+00:00,122.9509706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235277839,22545,5.0,10.0,1.0,1,1,8000000.0,8000000.0,60010072,10000030,0,2026-09-19T17:46:21Z,,22545,5.0,10.0,5,20980000.0,25000000.0,15000000.0,25000000.0,same_type_ME5_TE10,8000000.0,-0.6186844613918017,-0.6799999999999999,20980000.0,12980000.0,Dammalin VII - Moon 5 - Quafe Company Factory,30002513,Dammalin,10000030,0.5,27,16,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.9,Hulk Blueprint,"1x Hulk Blueprint [1 total runs, ME5/TE10]",2026-08-22T17:46:21+00:00,282.67513733305555,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235150478,1114,10.0,20.0,200.0,28,5600,2520000.0,450.0,60008494,10000043,0,2026-09-15T17:12:08Z,Fully Researched BPCs 200 runs,1114,10.0,20.0,3,5000.0,5000.0,5000.0,5000.0,same_type_ME10_TE20,450.0,-0.91,-0.91,28000000.0,25480000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.8,Light Ion Blaster I Blueprint,"28x Light Ion Blaster I Blueprint [5600 total runs, ME10/TE20]",2026-08-18T17:12:08+00:00,379.24541511083333,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235038871,11568,7.0,10.0,1.0,1,1,495000000.0,495000000.0,60001096,10000020,0,2026-09-12T12:21:30Z,Me 7 Te 10,11568,7.0,10.0,3,748000000.0,874000000.0,684500000.0,874500000.0,same_type_ME7_TE10,495000000.0,-0.3382352941176471,-0.4336384439359267,748000000.0,253000000.0,Tash-Murkon Prime II - Moon 1 - Kaalakiota Corporation Factory,30001671,Tash-Murkon Prime,10000020,0.8,47,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.8,Avatar Blueprint,"1x Avatar Blueprint [1 total runs, ME7/TE10]",2026-08-15T12:21:30+00:00,456.08930399972223,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235545331,11568,7.0,10.0,1.0,1,1,495000000.0,495000000.0,60008494,10000043,0,2026-09-27T16:51:00Z,Me 7 Te 10,11568,7.0,10.0,3,748000000.0,874000000.0,684500000.0,874500000.0,same_type_ME7_TE10,495000000.0,-0.3382352941176471,-0.4336384439359267,748000000.0,253000000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.8,Avatar Blueprint,"1x Avatar Blueprint [1 total runs, ME7/TE10]",2026-08-30T16:51:00+00:00,91.59763733305556,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235171504,41582,9.0,12.0,1.0,1,1,12000000.0,12000000.0,1049588174021,10000009,0,2026-09-16T11:19:28Z,,41582,9.0,12.0,52,30151346.153846152,31500000.0,23675000.0,39247500.0,same_type_all_ME_TE,12000000.0,-0.6020078195258536,-0.6190476190476191,30151346.153846152,18151346.153846152,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,66.7,Apostle Blueprint,"1x Apostle Blueprint [1 total runs, ME9/TE12]",2026-08-19T11:19:28+00:00,361.1231928886111,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235416356,22176,10.0,20.0,100.0,1,100,385000.0,3850.0,60008494,10000043,0,2026-09-23T22:04:18Z,10/20 runs 100,22176,10.0,20.0,3,240833.3333333333,195000.0,195000.0,263750.0,same_type_all_ME_TE,3850.0,-0.9840138408304498,-0.9802564102564104,24083333.333333336,23698333.333333336,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.6,Data Analyzer I Blueprint,"1x Data Analyzer I Blueprint [100 total runs, ME10/TE20]",2026-08-26T22:04:18+00:00,182.37597066638887,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235519255,57524,10.0,20.0,40.0,1,40,9000000.0,225000.0,1049588174021,10000009,0,2026-09-27T01:38:25Z,40 Runs 10/20 57524,57524,10.0,20.0,53,621155.6599056604,512500.0,375000.0,750000.0,same_type_ME10_TE20,225000.0,-0.6377719555285507,-0.5609756097560976,24846226.396226417,15846226.396226415,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,66.4,Capital Core Temperature Regulator Blueprint,"1x Capital Core Temperature Regulator Blueprint [40 total runs, ME10/TE20]",2026-08-30T01:38:25+00:00,106.80735955527778,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235593457,22437,1.0,8.0,5.0,1,5,50000000.0,10000000.0,60008494,10000043,0,2026-09-29T03:14:15Z,,22437,1.0,8.0,22,19633969.537878785,16375000.0,7500000.0,25742499.25,same_type_all_ME_TE,10000000.0,-0.4906786434242181,-0.3893129770992366,98169847.68939392,48169847.68939392,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.3,Widow Blueprint,"1x Widow Blueprint [5 total runs, ME1/TE8]",2026-09-01T03:14:15+00:00,57.21013733305555,-15.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235415926,997,10.0,20.0,10.0,6,60,30000000.0,500000.0,60008494,10000043,0,2026-09-23T21:36:35Z,BS Armageddon 10/20 X60 Runs,997,10.0,20.0,38,1027830.4040935672,680000.0,575000.0,1187500.0,same_type_ME10_TE20,500000.0,-0.5135384222838352,-0.2647058823529411,61669824.24561404,31669824.24561404,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.1,Armageddon Blueprint,"6x Armageddon Blueprint [60 total runs, ME10/TE20]",2026-08-26T21:36:35+00:00,182.83791511083334,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235415941,997,10.0,20.0,10.0,6,60,30000000.0,500000.0,60008494,10000043,0,2026-09-23T21:37:18Z,BS Armageddon 10/20 X60 Runs,997,10.0,20.0,38,1027830.4040935672,680000.0,575000.0,1187500.0,same_type_ME10_TE20,500000.0,-0.5135384222838352,-0.2647058823529411,61669824.24561404,31669824.24561404,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.1,Armageddon Blueprint,"6x Armageddon Blueprint [60 total runs, ME10/TE20]",2026-08-26T21:37:18+00:00,182.82597066638888,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235284290,31361,10.0,0.0,,10,510,3600000.0,7058.823529411765,60002209,10000065,0,2026-09-19T21:20:45Z,10/0 | 50 run per BPO | 10 copy,31361,10.0,0.0,4,33250.0,33250.0,33166.666666666664,33333.333333333336,same_type_all_ME_TE,7058.823529411765,-0.787704555506413,-0.787704555506413,16957500.0,13357500.0,Kor-Azor Prime V - Moon 1 - Ishukone Corporation Factory,30005038,Kor-Azor Prime,10000065,0.9,46,12,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,66.0,Medium Ancillary Current Router I Blueprint,"10x Medium Ancillary Current Router I Blueprint [510 total runs, ME10/TE0]",2026-08-22T21:20:45+00:00,279.1018039997222,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235506088,85232,9.0,18.0,10.0,6,60,15999999.0,266666.65,1045667241057,10000058,0,2026-09-26T16:46:48Z,,85232,9.0,18.0,7,717000.0,380000.0,380000.0,1000000.0,same_type_all_ME_TE,266666.65,-0.6280799860529986,-0.2982456578947368,43020000.0,27020001.0,玩家建筑 1045667241057,30004600,C-N4OD,10000058,-0.6,-1,30,D 非友军00高风险,4,True,False,False,1900696668,99013541,Fraternity Auxiliary,F.A.X,65.1,Mercenary Den Blueprint,"6x Mercenary Den Blueprint [60 total runs, ME9/TE18]",2026-08-29T16:46:48+00:00,115.66763733305557,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235545809,41585,10.0,10.0,1.0,1,1,15000000.0,15000000.0,60001096,10000020,0,2026-09-27T17:03:43Z,Me 10,41585,10.0,10.0,26,31020760.53846154,31000000.0,28425000.0,37025000.0,same_type_all_ME_TE,15000000.0,-0.5164528612571561,-0.5161290322580645,31020760.53846154,16020760.53846154,Tash-Murkon Prime II - Moon 1 - Kaalakiota Corporation Factory,30001671,Tash-Murkon Prime,10000020,0.8,47,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,64.0,Lif Blueprint,"1x Lif Blueprint [1 total runs, ME10/TE10]",2026-08-30T17:03:43+00:00,91.38569288861112,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235572649,22924,0.0,0.0,3.0,1,3,12000000.0,4000000.0,60008494,10000043,0,2026-09-28T13:30:51Z,,22924,0.0,0.0,9,8429629.62962963,6000000.0,5933333.333333333,14333333.333333334,same_type_ME0_TE0,4000000.0,-0.5254833040421794,-0.3333333333333333,25288888.88888889,13288888.888888892,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,63.5,'Wild' Miner I Blueprint,"1x 'Wild' Miner I Blueprint [3 total runs, ME0/TE0]",2026-08-31T13:30:51+00:00,70.93347066638889,-15.0,False,False,BELOW_STRICT_MAIL_MARGIN
235666361,81054,6.0,10.0,1.0,1,1,17000000.0,17000000.0,60012982,10000020,0,2026-10-01T07:38:17Z,1R ME6 TE10,81054,6.0,10.0,67,34262537.2238806,36999000.0,20900000.0,39999000.0,same_type_all_ME_TE,17000000.0,-0.5038312577694568,-0.540528122381686,34262537.2238806,17262537.223880596,Pimebeka VII - Moon 13 - DED Logistic Support,30001669,Pimebeka,10000020,0.7,48,12,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,63.0,Avalanche Blueprint,"1x Avalanche Blueprint [1 total runs, ME6/TE10]",2026-09-03T07:38:17+00:00,4.8095817775,60.0,False,False,BELOW_STRICT_MAIL_MARGIN
235432601,28849,4.0,14.0,2.0,1,2,173000000.0,86500000.0,1031058135975,10000042,0,2026-09-24T13:27:05Z,me4 pe14,28849,4.0,14.0,24,134348958.16666666,155000000.0,61916666.66666666,174000000.0,same_type_all_ME_TE,86500000.0,-0.3561542926690031,-0.4419354838709677,268697916.3333333,95697916.33333331,Hek - IChooseYou Market and Industry,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,63.0,Anshar Blueprint,"1x Anshar Blueprint [2 total runs, ME4/TE14]",2026-08-27T13:27:05+00:00,166.99624844416667,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235278151,41582,8.0,14.0,1.0,1,1,15000000.0,15000000.0,60008494,10000043,0,2026-09-19T17:54:51Z,8/14 - 1 run,41582,8.0,14.0,52,30093653.846153848,31500000.0,23675000.0,39247500.0,same_type_all_ME_TE,15000000.0,-0.5015560397988332,-0.5238095238095238,30093653.846153848,15093653.846153848,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,62.4,Apostle Blueprint,"1x Apostle Blueprint [1 total runs, ME8/TE14]",2026-08-22T17:54:51+00:00,282.5334706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235545787,41582,10.0,10.0,1.0,1,1,15000000.0,15000000.0,60001096,10000020,0,2026-09-27T17:03:24Z,Me 10 ,41582,10.0,10.0,52,30093653.846153848,31500000.0,23675000.0,39247500.0,same_type_all_ME_TE,15000000.0,-0.5015560397988332,-0.5238095238095238,30093653.846153848,15093653.846153848,Tash-Murkon Prime II - Moon 1 - Kaalakiota Corporation Factory,30001671,Tash-Murkon Prime,10000020,0.8,47,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,62.4,Apostle Blueprint,"1x Apostle Blueprint [1 total runs, ME10/TE10]",2026-08-30T17:03:24+00:00,91.3909706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235205313,77414,3.0,2.0,4.0,1,4,170000000.0,42500000.0,60008494,10000043,0,2026-09-17T13:41:09Z,,77414,3.0,2.0,6,70277771.50000001,66666666.5,66416666.583333336,76416666.66666667,same_type_ME3_TE2,42500000.0,-0.3952568629755143,-0.36249999840625,281111086.00000006,111111086.00000006,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,62.2,Hubris Blueprint,"1x Hubris Blueprint [4 total runs, ME3/TE2]",2026-08-20T13:41:09+00:00,334.7618039997222,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235446492,29094,10.0,20.0,800.0,1,800,4000000.0,5000.0,1049588174021,10000009,0,2026-09-24T22:07:18Z,800 Runs 10/20 29094,29094,10.0,20.0,5,18240.0,18725.0,17500.0,18737.5,same_type_ME10_TE20,5000.0,-0.7258771929824561,-0.732977303070761,14592000.0,10592000.0,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,60.6,Capital Quantum Microprocessor Blueprint,"1x Capital Quantum Microprocessor Blueprint [800 total runs, ME10/TE20]",2026-08-27T22:07:18+00:00,158.32597066638888,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235405042,23916,10.0,16.0,1.0,1,1,18990000.0,18990000.0,60004018,10000016,0,2026-09-23T14:38:06Z,,23916,10.0,16.0,12,34582500.0,36000000.0,36000000.0,36000000.0,same_type_ME10_TE16,18990000.0,-0.4508783344176967,-0.4725,34582500.0,15592500.0,Sobaseki VIII - Moon 1 - Home Guard Assembly Plant,30001363,Sobaseki,10000016,0.8,1,1,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,60.4,Chimera Blueprint,"1x Chimera Blueprint [1 total runs, ME10/TE16]",2026-08-26T14:38:06+00:00,189.81263733305553,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235405050,23916,10.0,16.0,1.0,1,1,18990000.0,18990000.0,60004018,10000016,0,2026-09-23T14:38:23Z,,23916,10.0,16.0,12,34582500.0,36000000.0,36000000.0,36000000.0,same_type_ME10_TE16,18990000.0,-0.4508783344176967,-0.4725,34582500.0,15592500.0,Sobaseki VIII - Moon 1 - Home Guard Assembly Plant,30001363,Sobaseki,10000016,0.8,1,1,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,60.4,Chimera Blueprint,"1x Chimera Blueprint [1 total runs, ME10/TE16]",2026-08-26T14:38:23+00:00,189.80791511083333,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235298888,20190,9.0,16.0,1.0,4,4,80000000.0,20000000.0,60008494,10000043,0,2026-09-20T09:01:07Z,9/16,20190,9.0,16.0,65,34143743.15384615,32000000.0,24000000.0,48000000.0,same_type_all_ME_TE,20000000.0,-0.4142411419309461,-0.375,136574972.6153846,56574972.61538461,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,59.9,Fenrir Blueprint,"4x Fenrir Blueprint [4 total runs, ME9/TE16]",2026-08-23T09:01:07+00:00,267.4290262219444,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235298197,81054,7.0,14.0,1.0,1,1,19000000.0,19000000.0,60011866,10000032,0,2026-09-20T08:33:10Z,Avalanche ME: 7 TE: 14,81054,7.0,14.0,67,34232686.47761194,36999000.0,20900000.0,39999000.0,same_type_all_ME_TE,19000000.0,-0.4449749068795422,-0.4864726073677666,34232686.47761194,15232686.477611937,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,59.8,Avalanche Blueprint,"1x Avalanche Blueprint [1 total runs, ME7/TE14]",2026-08-23T08:33:10+00:00,267.8948595552778,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235172519,11394,1.0,8.0,5.0,1,5,4000000.0,800000.0,1035949018593,10000047,0,2026-09-16T12:09:37Z,,11394,1.0,8.0,3,3350000.0,1250000.0,1025000.0,4625000.0,same_type_all_ME_TE,800000.0,-0.7611940298507462,-0.36,16750000.0,12750000.0,玩家建筑 1035949018593,30003731,XHQ-7V,10000047,-0.2,-1,22,D 非友军00高风险,4,True,False,False,1988009451,99013541,Fraternity Auxiliary,F.A.X,58.9,Retribution Blueprint,"1x Retribution Blueprint [5 total runs, ME1/TE8]",2026-08-19T12:09:37+00:00,360.28735955527776,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235172527,11394,1.0,8.0,5.0,1,5,4000000.0,800000.0,1035949018593,10000047,0,2026-09-16T12:09:55Z,,11394,1.0,8.0,3,3350000.0,1250000.0,1025000.0,4625000.0,same_type_all_ME_TE,800000.0,-0.7611940298507462,-0.36,16750000.0,12750000.0,玩家建筑 1035949018593,30003731,XHQ-7V,10000047,-0.2,-1,22,D 非友军00高风险,4,True,False,False,1988009451,99013541,Fraternity Auxiliary,F.A.X,58.9,Retribution Blueprint,"1x Retribution Blueprint [5 total runs, ME1/TE8]",2026-08-19T12:09:55+00:00,360.28235955527776,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235240097,10247,10.0,20.0,,7,4199,50000000.0,11907.597046915933,60014542,10000064,0,2026-09-18T16:47:49Z,,10247,10.0,20.0,3,22222.222222222223,33000.0,16666.666666666664,33166.66666666667,same_type_all_ME_TE,11907.597046915933,-0.464158132888783,-0.6391637258510323,93311111.11111112,43311111.11111112,Charmerout I - X-Sense Chemical Refinery,30004976,Charmerout,10000064,0.6,11,11,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,58.9,Mining Drone I Blueprint,"7x Mining Drone I Blueprint [4199 total runs, ME10/TE20]",2026-08-21T16:47:49+00:00,307.6506928886111,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
